feedback_id,survey_id,guest_id,store_id,feedback_date,product_name,product_category,seasonal_flag,seasonal_drink_awareness,trial_flag,product_rating,repeat_purchase_intent,sweetness_feedback,price_value_feedback,guest_segment,data_source
PFD-003869,SVY-006052,GST-006052,BB-043,2024-02-19,Blueberry Muffin,bakery,0,0,1,5,5,balanced,good_value,loyalty_regular,synthetic
PFD-003870,SVY-006053,GST-006053,BB-078,2024-03-04,Breakfast Burrito,food,0,0,1,3,4,too_sweet,good_value,loyalty_regular,synthetic
PFD-003871,SVY-006054,GST-006054,BB-012,2024-04-08,Blueberry Muffin,bakery,0,1,1,3,4,balanced,good_value,price_sensitive_guest,synthetic
PFD-003872,SVY-006055,GST-006055,BB-016,2024-05-29,Chai Tea Latte,tea,0,0,1,3,3,balanced,good_value,occasional_guest,synthetic
PFD-003873,SVY-006056,GST-006056,BB-076,2024-04-23,Nitro Cold Brew,cold_brew,0,0,1,4,3,not_sweet_enough,too_expensive,occasional_guest,synthetic
PFD-003874,SVY-006057,GST-006057,BB-050,2024-05-18,Cold Brew,cold_brew,0,0,1,3,2,too_sweet,fair,at_risk_guest,synthetic
PFD-003875,SVY-006061,GST-006061,BB-075,2024-03-02,Avocado Toast,food,0,0,1,4,4,not_sweet_enough,fair,occasional_guest,synthetic
PFD-003876,SVY-006064,GST-006064,BB-081,2024-01-07,Chocolate Croissant,bakery,0,0,1,4,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-003877,SVY-006067,GST-006067,BB-016,2024-03-22,Classic Latte,espresso,0,1,1,2,3,too_sweet,fair,occasional_guest,synthetic
PFD-003878,SVY-006068,GST-006068,BB-089,2024-01-12,Breakfast Burrito,food,0,0,1,3,3,balanced,fair,mobile_first_guest,synthetic
PFD-003879,SVY-006069,GST-006069,BB-019,2024-04-24,Iced Matcha Latte,tea,0,0,1,5,4,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-003880,SVY-006071,GST-006071,BB-081,2024-06-09,Blueberry Muffin,bakery,0,0,1,3,3,not_sweet_enough,too_expensive,loyalty_regular,synthetic
PFD-003881,SVY-006072,GST-006072,BB-069,2024-01-14,Caramel Macchiato,espresso,0,0,1,4,2,too_sweet,good_value,occasional_guest,synthetic
PFD-003882,SVY-006073,GST-006073,BB-017,2024-02-13,Cold Brew,cold_brew,0,0,1,4,2,balanced,good_value,mobile_first_guest,synthetic
PFD-003883,SVY-006075,GST-006075,BB-036,2024-02-24,Oat Milk Cortado,espresso,0,0,1,5,5,balanced,too_expensive,mobile_first_guest,synthetic
PFD-003884,SVY-006076,GST-006076,BB-054,2024-03-15,Nitro Cold Brew,cold_brew,0,1,1,4,5,not_sweet_enough,good_value,price_sensitive_guest,synthetic
PFD-003885,SVY-006077,GST-006077,BB-057,2024-01-20,Chocolate Croissant,bakery,0,0,1,3,3,too_sweet,good_value,loyalty_regular,synthetic
PFD-003886,SVY-006078,GST-006078,BB-052,2024-05-20,Chocolate Croissant,bakery,0,0,1,4,4,balanced,too_expensive,occasional_guest,synthetic
PFD-003887,SVY-006079,GST-006079,BB-047,2024-01-16,Avocado Toast,food,0,0,1,3,1,too_sweet,fair,price_sensitive_guest,synthetic
PFD-003888,SVY-006081,GST-006081,BB-049,2024-04-14,Classic Latte,espresso,0,0,1,4,4,too_sweet,fair,price_sensitive_guest,synthetic
PFD-003889,SVY-006083,GST-006083,BB-016,2024-02-04,Chai Tea Latte,tea,0,0,1,1,1,balanced,too_expensive,at_risk_guest,synthetic
PFD-003890,SVY-006084,GST-006084,BB-004,2024-06-04,Classic Latte,espresso,0,0,1,3,1,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-003891,SVY-006086,GST-006086,BB-083,2024-03-01,Breakfast Burrito,food,0,0,1,4,5,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-003892,SVY-006088,GST-006088,BB-072,2024-03-27,Chocolate Croissant,bakery,0,0,1,4,3,too_sweet,fair,at_risk_guest,synthetic
PFD-003893,SVY-006089,GST-006089,BB-059,2024-01-11,Turkey Sandwich,food,0,0,1,4,2,balanced,fair,occasional_guest,synthetic
PFD-003894,SVY-006091,GST-006091,BB-070,2024-05-01,Chai Tea Latte,tea,0,1,1,4,4,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-003895,SVY-006098,GST-006098,BB-033,2024-06-15,Avocado Toast,food,0,0,1,4,4,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-003896,SVY-006099,GST-006099,BB-027,2024-06-20,Breakfast Burrito,food,0,0,1,4,5,balanced,good_value,loyalty_regular,synthetic
PFD-003897,SVY-006100,GST-006100,BB-088,2024-01-15,Cold Brew,cold_brew,0,0,1,4,4,too_sweet,too_expensive,mobile_first_guest,synthetic
PFD-003898,SVY-006101,GST-006101,BB-001,2024-02-21,Oat Milk Cortado,espresso,0,0,1,4,3,balanced,good_value,mobile_first_guest,synthetic
PFD-003899,SVY-006103,GST-006103,BB-016,2024-05-30,Caramel Macchiato,espresso,0,0,1,5,3,balanced,fair,loyalty_regular,synthetic
PFD-003900,SVY-006105,GST-006105,BB-083,2024-02-27,Blueberry Muffin,bakery,0,1,1,2,1,not_sweet_enough,fair,at_risk_guest,synthetic
PFD-003901,SVY-006106,GST-006106,BB-044,2024-05-04,Seasonal Cold Brew,cold_brew,1,1,1,3,5,balanced,good_value,seasonal_product_explorer,synthetic
PFD-003902,SVY-006107,GST-006107,BB-035,2024-04-30,Nitro Cold Brew,cold_brew,0,0,1,2,3,balanced,good_value,at_risk_guest,synthetic
PFD-003903,SVY-006110,GST-006110,BB-025,2024-01-03,Avocado Toast,food,0,1,1,4,3,balanced,too_expensive,mobile_first_guest,synthetic
PFD-003904,SVY-006111,GST-006111,BB-039,2024-01-09,Seasonal Cold Brew,cold_brew,1,1,1,4,2,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-003905,SVY-006112,GST-006112,BB-073,2024-01-17,Avocado Toast,food,0,0,1,3,3,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-003906,SVY-006115,GST-006115,BB-060,2024-04-18,Breakfast Burrito,food,0,1,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-003907,SVY-006116,GST-006116,BB-084,2024-04-13,Caramel Macchiato,espresso,0,0,1,3,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-003908,SVY-006117,GST-006117,BB-057,2024-03-07,Nitro Cold Brew,cold_brew,0,0,1,5,5,balanced,fair,price_sensitive_guest,synthetic
PFD-003909,SVY-006120,GST-006120,BB-009,2024-04-14,Chocolate Croissant,bakery,0,0,1,3,4,too_sweet,too_expensive,loyalty_regular,synthetic
PFD-003910,SVY-006124,GST-006124,BB-083,2024-06-28,Seasonal Cold Brew,cold_brew,1,1,1,4,4,balanced,fair,mobile_first_guest,synthetic
PFD-003911,SVY-006125,GST-006125,BB-090,2024-04-13,Cold Brew,cold_brew,0,1,1,4,2,too_sweet,fair,at_risk_guest,synthetic
PFD-003912,SVY-006127,GST-006127,BB-009,2024-04-30,Classic Latte,espresso,0,0,1,3,4,too_sweet,too_expensive,loyalty_regular,synthetic
PFD-003913,SVY-006128,GST-006128,BB-083,2024-01-31,Cold Brew,cold_brew,0,0,1,3,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-003914,SVY-006129,GST-006129,BB-089,2024-01-07,Pumpkin Spice Latte,espresso,1,0,1,4,1,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-003915,SVY-006130,GST-006130,BB-022,2024-03-30,Seasonal Cold Brew,cold_brew,1,1,1,5,3,too_sweet,fair,loyalty_regular,synthetic
PFD-003916,SVY-006132,GST-006132,BB-060,2024-04-26,Classic Latte,espresso,0,1,1,5,3,balanced,good_value,occasional_guest,synthetic
PFD-003917,SVY-006133,GST-006133,BB-056,2024-06-06,Seasonal Cold Brew,cold_brew,1,1,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-003918,SVY-006136,GST-006136,BB-069,2024-02-17,Nitro Cold Brew,cold_brew,0,0,1,1,2,balanced,fair,price_sensitive_guest,synthetic
PFD-003919,SVY-006137,GST-006137,BB-067,2024-02-25,Cold Brew,cold_brew,0,1,1,3,3,too_sweet,fair,occasional_guest,synthetic
PFD-003920,SVY-006138,GST-006138,BB-071,2024-03-06,Caramel Macchiato,espresso,0,0,1,4,5,balanced,good_value,occasional_guest,synthetic
PFD-003921,SVY-006141,GST-006141,BB-057,2024-01-02,Cold Brew,cold_brew,0,0,1,2,1,not_sweet_enough,fair,at_risk_guest,synthetic
PFD-003922,SVY-006143,GST-006143,BB-027,2024-03-25,Classic Latte,espresso,0,0,1,5,2,not_sweet_enough,too_expensive,price_sensitive_guest,synthetic
PFD-003923,SVY-006144,GST-006144,BB-048,2024-02-01,Chai Tea Latte,tea,0,0,1,4,2,balanced,good_value,at_risk_guest,synthetic
PFD-003924,SVY-006145,GST-006145,BB-063,2024-01-07,Turkey Sandwich,food,0,1,1,5,4,too_sweet,fair,loyalty_regular,synthetic
PFD-003925,SVY-006146,GST-006146,BB-022,2024-05-04,Classic Latte,espresso,0,0,1,4,4,not_sweet_enough,good_value,seasonal_product_explorer,synthetic
PFD-003926,SVY-006149,GST-006149,BB-068,2024-02-06,Seasonal Cold Brew,cold_brew,1,1,1,3,4,balanced,good_value,mobile_first_guest,synthetic
PFD-003927,SVY-006150,GST-006150,BB-036,2024-05-12,Pumpkin Spice Latte,espresso,1,1,1,4,4,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-003928,SVY-006151,GST-006151,BB-002,2024-06-07,Chai Tea Latte,tea,0,0,1,4,3,too_sweet,good_value,occasional_guest,synthetic
PFD-003929,SVY-006152,GST-006152,BB-043,2024-02-26,Cold Brew,cold_brew,0,0,1,3,5,balanced,fair,at_risk_guest,synthetic
PFD-003930,SVY-006153,GST-006153,BB-037,2024-03-09,Iced Matcha Latte,tea,0,1,1,4,3,balanced,fair,price_sensitive_guest,synthetic
PFD-003931,SVY-006155,GST-006155,BB-061,2024-04-02,Classic Latte,espresso,0,0,1,5,1,not_sweet_enough,fair,mobile_first_guest,synthetic
PFD-003932,SVY-006156,GST-006156,BB-023,2024-05-04,Pumpkin Spice Latte,espresso,1,1,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-003933,SVY-006158,GST-006158,BB-065,2024-01-24,Chai Tea Latte,tea,0,0,1,3,2,balanced,fair,occasional_guest,synthetic
PFD-003934,SVY-006160,GST-006160,BB-024,2024-05-15,Cold Brew,cold_brew,0,1,1,5,3,too_sweet,good_value,mobile_first_guest,synthetic
PFD-003935,SVY-006162,GST-006162,BB-020,2024-02-01,Caramel Macchiato,espresso,0,1,1,3,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-003936,SVY-006164,GST-006164,BB-018,2024-03-11,Iced Matcha Latte,tea,0,0,1,5,2,balanced,fair,price_sensitive_guest,synthetic
PFD-003937,SVY-006166,GST-006166,BB-036,2024-05-24,Classic Latte,espresso,0,1,1,5,3,balanced,too_expensive,occasional_guest,synthetic
PFD-003938,SVY-006168,GST-006168,BB-006,2024-02-06,Chai Tea Latte,tea,0,0,1,2,2,balanced,fair,seasonal_product_explorer,synthetic
PFD-003939,SVY-006169,GST-006169,BB-048,2024-01-09,Seasonal Cold Brew,cold_brew,1,1,1,3,5,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-003940,SVY-006171,GST-006171,BB-054,2024-01-14,Caramel Macchiato,espresso,0,0,1,2,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-003941,SVY-006172,GST-006172,BB-035,2024-05-21,Pumpkin Spice Latte,espresso,1,0,1,5,2,too_sweet,fair,occasional_guest,synthetic
PFD-003942,SVY-006173,GST-006173,BB-024,2024-05-17,Turkey Sandwich,food,0,0,1,4,3,balanced,fair,mobile_first_guest,synthetic
PFD-003943,SVY-006176,GST-006176,BB-068,2024-05-19,Breakfast Burrito,food,0,0,1,3,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-003944,SVY-006177,GST-006177,BB-067,2024-05-18,Chocolate Croissant,bakery,0,0,1,4,3,not_sweet_enough,too_expensive,price_sensitive_guest,synthetic
PFD-003945,SVY-006178,GST-006178,BB-090,2024-03-08,Chai Tea Latte,tea,0,1,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-003946,SVY-006179,GST-006179,BB-066,2024-05-23,Nitro Cold Brew,cold_brew,0,0,1,3,1,balanced,fair,occasional_guest,synthetic
PFD-003947,SVY-006181,GST-006181,BB-004,2024-01-18,Classic Latte,espresso,0,1,1,2,1,not_sweet_enough,good_value,at_risk_guest,synthetic
PFD-003948,SVY-006182,GST-006182,BB-050,2024-02-18,Pumpkin Spice Latte,espresso,1,0,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-003949,SVY-006183,GST-006183,BB-051,2024-04-26,Chai Tea Latte,tea,0,0,1,4,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-003950,SVY-006184,GST-006184,BB-009,2024-03-29,Classic Latte,espresso,0,0,1,4,3,balanced,fair,mobile_first_guest,synthetic
PFD-003951,SVY-006185,GST-006185,BB-028,2024-01-04,Iced Matcha Latte,tea,0,1,1,5,2,balanced,fair,at_risk_guest,synthetic
PFD-003952,SVY-006186,GST-006186,BB-081,2024-04-03,Avocado Toast,food,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-003953,SVY-006187,GST-006187,BB-014,2024-01-16,Breakfast Burrito,food,0,0,1,2,1,balanced,fair,at_risk_guest,synthetic
PFD-003954,SVY-006188,GST-006188,BB-067,2024-02-15,Iced Matcha Latte,tea,0,0,1,4,2,not_sweet_enough,too_expensive,occasional_guest,synthetic
PFD-003955,SVY-006189,GST-006189,BB-046,2024-05-02,Blueberry Muffin,bakery,0,0,1,4,4,balanced,good_value,occasional_guest,synthetic
PFD-003956,SVY-006191,GST-006191,BB-055,2024-06-25,Chai Tea Latte,tea,0,0,1,4,5,balanced,fair,occasional_guest,synthetic
PFD-003957,SVY-006192,GST-006192,BB-032,2024-05-22,Classic Latte,espresso,0,1,1,3,3,balanced,fair,at_risk_guest,synthetic
PFD-003958,SVY-006193,GST-006193,BB-066,2024-05-27,Pumpkin Spice Latte,espresso,1,1,1,3,4,balanced,fair,occasional_guest,synthetic
PFD-003959,SVY-006194,GST-006194,BB-077,2024-02-24,Cold Brew,cold_brew,0,0,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-003960,SVY-006195,GST-006195,BB-016,2024-06-02,Turkey Sandwich,food,0,0,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-003961,SVY-006197,GST-006197,BB-056,2024-04-23,Turkey Sandwich,food,0,0,1,5,4,too_sweet,too_expensive,occasional_guest,synthetic
PFD-003962,SVY-006199,GST-006199,BB-086,2024-04-22,Pumpkin Spice Latte,espresso,1,1,1,4,3,balanced,fair,occasional_guest,synthetic
PFD-003963,SVY-006201,GST-006201,BB-059,2024-02-29,Pumpkin Spice Latte,espresso,1,1,1,4,3,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-003964,SVY-006204,GST-006204,BB-089,2024-02-06,Chai Tea Latte,tea,0,0,1,5,3,balanced,fair,loyalty_regular,synthetic
PFD-003965,SVY-006205,GST-006205,BB-037,2024-01-12,Classic Latte,espresso,0,0,1,5,2,balanced,good_value,loyalty_regular,synthetic
PFD-003966,SVY-006206,GST-006206,BB-047,2024-03-16,Nitro Cold Brew,cold_brew,0,0,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-003967,SVY-006207,GST-006207,BB-078,2024-03-13,Chocolate Croissant,bakery,0,0,1,4,5,too_sweet,good_value,loyalty_regular,synthetic
PFD-003968,SVY-006208,GST-006208,BB-068,2024-04-11,Seasonal Cold Brew,cold_brew,1,1,1,3,4,balanced,good_value,seasonal_product_explorer,synthetic
PFD-003969,SVY-006209,GST-006209,BB-048,2024-06-16,Chai Tea Latte,tea,0,0,1,4,3,balanced,good_value,occasional_guest,synthetic
PFD-003970,SVY-006210,GST-006210,BB-089,2024-02-10,Breakfast Burrito,food,0,0,1,5,3,balanced,fair,loyalty_regular,synthetic
PFD-003971,SVY-006211,GST-006211,BB-004,2024-03-25,Caramel Macchiato,espresso,0,0,1,5,3,balanced,fair,loyalty_regular,synthetic
PFD-003972,SVY-006212,GST-006212,BB-049,2024-02-01,Classic Latte,espresso,0,1,1,3,4,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-003973,SVY-006215,GST-006215,BB-042,2024-01-12,Iced Matcha Latte,tea,0,0,1,3,3,not_sweet_enough,good_value,at_risk_guest,synthetic
PFD-003974,SVY-006216,GST-006216,BB-045,2024-05-06,Nitro Cold Brew,cold_brew,0,1,1,4,4,balanced,good_value,loyalty_regular,synthetic
PFD-003975,SVY-006217,GST-006217,BB-013,2024-03-10,Avocado Toast,food,0,1,1,5,3,balanced,good_value,at_risk_guest,synthetic
PFD-003976,SVY-006218,GST-006218,BB-087,2024-04-14,Nitro Cold Brew,cold_brew,0,0,1,3,4,too_sweet,too_expensive,occasional_guest,synthetic
PFD-003977,SVY-006220,GST-006220,BB-059,2024-03-31,Cold Brew,cold_brew,0,0,1,4,3,too_sweet,good_value,price_sensitive_guest,synthetic
PFD-003978,SVY-006221,GST-006221,BB-064,2024-05-19,Classic Latte,espresso,0,0,1,3,3,too_sweet,fair,at_risk_guest,synthetic
PFD-003979,SVY-006223,GST-006223,BB-072,2024-01-07,Chocolate Croissant,bakery,0,0,1,3,3,balanced,good_value,price_sensitive_guest,synthetic
PFD-003980,SVY-006224,GST-006224,BB-080,2024-03-18,Cold Brew,cold_brew,0,1,1,5,4,balanced,fair,occasional_guest,synthetic
PFD-003981,SVY-006226,GST-006226,BB-009,2024-03-29,Pumpkin Spice Latte,espresso,1,0,1,4,5,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-003982,SVY-006228,GST-006228,BB-038,2024-01-07,Iced Matcha Latte,tea,0,1,1,5,5,too_sweet,good_value,loyalty_regular,synthetic
PFD-003983,SVY-006229,GST-006229,BB-047,2024-01-18,Avocado Toast,food,0,1,1,3,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-003984,SVY-006231,GST-006231,BB-042,2024-01-10,Pumpkin Spice Latte,espresso,1,1,1,5,4,not_sweet_enough,good_value,seasonal_product_explorer,synthetic
PFD-003985,SVY-006232,GST-006232,BB-063,2024-05-18,Pumpkin Spice Latte,espresso,1,1,1,5,4,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-003986,SVY-006233,GST-006233,BB-007,2024-02-16,Nitro Cold Brew,cold_brew,0,0,1,3,4,balanced,fair,price_sensitive_guest,synthetic
PFD-003987,SVY-006234,GST-006234,BB-068,2024-03-03,Pumpkin Spice Latte,espresso,1,1,1,1,5,not_sweet_enough,too_expensive,seasonal_product_explorer,synthetic
PFD-003988,SVY-006236,GST-006236,BB-044,2024-06-17,Turkey Sandwich,food,0,1,1,3,2,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-003989,SVY-006237,GST-006237,BB-055,2024-01-07,Chai Tea Latte,tea,0,0,1,4,2,balanced,too_expensive,mobile_first_guest,synthetic
PFD-003990,SVY-006238,GST-006238,BB-072,2024-01-02,Nitro Cold Brew,cold_brew,0,0,1,3,2,balanced,fair,occasional_guest,synthetic
PFD-003991,SVY-006239,GST-006239,BB-063,2024-02-03,Cold Brew,cold_brew,0,0,1,5,4,too_sweet,too_expensive,loyalty_regular,synthetic
PFD-003992,SVY-006240,GST-006240,BB-044,2024-02-13,Pumpkin Spice Latte,espresso,1,1,1,3,3,balanced,too_expensive,loyalty_regular,synthetic
PFD-003993,SVY-006241,GST-006241,BB-084,2024-01-27,Classic Latte,espresso,0,1,1,4,4,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-003994,SVY-006243,GST-006243,BB-014,2024-03-14,Caramel Macchiato,espresso,0,1,1,1,1,balanced,good_value,at_risk_guest,synthetic
PFD-003995,SVY-006245,GST-006245,BB-002,2024-06-29,Seasonal Cold Brew,cold_brew,1,1,1,3,5,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-003996,SVY-006247,GST-006247,BB-012,2024-04-11,Chai Tea Latte,tea,0,0,1,3,5,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-003997,SVY-006248,GST-006248,BB-042,2024-06-05,Pumpkin Spice Latte,espresso,1,0,1,5,4,balanced,good_value,occasional_guest,synthetic
PFD-003998,SVY-006249,GST-006249,BB-044,2024-05-23,Turkey Sandwich,food,0,0,1,4,2,too_sweet,good_value,occasional_guest,synthetic
PFD-003999,SVY-006252,GST-006252,BB-066,2024-06-24,Nitro Cold Brew,cold_brew,0,0,1,4,2,too_sweet,good_value,occasional_guest,synthetic
PFD-004000,SVY-006261,GST-006261,BB-002,2024-04-21,Chocolate Croissant,bakery,0,1,1,3,4,too_sweet,too_expensive,loyalty_regular,synthetic
PFD-004001,SVY-006262,GST-006262,BB-049,2024-04-14,Seasonal Cold Brew,cold_brew,1,1,1,4,2,balanced,fair,seasonal_product_explorer,synthetic
PFD-004002,SVY-006265,GST-006265,BB-050,2024-02-25,Blueberry Muffin,bakery,0,0,1,3,1,too_sweet,good_value,at_risk_guest,synthetic
PFD-004003,SVY-006266,GST-006266,BB-054,2024-04-23,Pumpkin Spice Latte,espresso,1,0,1,5,5,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-004004,SVY-006267,GST-006267,BB-051,2024-03-06,Seasonal Cold Brew,cold_brew,1,1,1,5,3,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-004005,SVY-006268,GST-006268,BB-055,2024-05-22,Seasonal Cold Brew,cold_brew,1,0,1,4,5,balanced,good_value,loyalty_regular,synthetic
PFD-004006,SVY-006270,GST-006270,BB-089,2024-04-05,Chai Tea Latte,tea,0,1,1,3,4,balanced,good_value,occasional_guest,synthetic
PFD-004007,SVY-006272,GST-006272,BB-033,2024-06-11,Iced Matcha Latte,tea,0,1,1,5,2,too_sweet,too_expensive,mobile_first_guest,synthetic
PFD-004008,SVY-006274,GST-006274,BB-081,2024-03-12,Pumpkin Spice Latte,espresso,1,1,1,3,1,too_sweet,good_value,at_risk_guest,synthetic
PFD-004009,SVY-006275,GST-006275,BB-004,2024-05-28,Seasonal Cold Brew,cold_brew,1,1,1,3,2,balanced,fair,seasonal_product_explorer,synthetic
PFD-004010,SVY-006276,GST-006276,BB-013,2024-02-07,Classic Latte,espresso,0,1,1,5,4,balanced,too_expensive,occasional_guest,synthetic
PFD-004011,SVY-006277,GST-006277,BB-006,2024-04-11,Avocado Toast,food,0,1,1,1,1,too_sweet,too_expensive,mobile_first_guest,synthetic
PFD-004012,SVY-006280,GST-006280,BB-028,2024-04-22,Iced Matcha Latte,tea,0,0,1,5,2,balanced,fair,occasional_guest,synthetic
PFD-004013,SVY-006281,GST-006281,BB-024,2024-06-16,Classic Latte,espresso,0,0,1,4,3,balanced,good_value,occasional_guest,synthetic
PFD-004014,SVY-006282,GST-006282,BB-043,2024-06-22,Nitro Cold Brew,cold_brew,0,0,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-004015,SVY-006284,GST-006284,BB-058,2024-04-26,Chocolate Croissant,bakery,0,0,1,3,1,balanced,too_expensive,at_risk_guest,synthetic
PFD-004016,SVY-006285,GST-006285,BB-086,2024-05-01,Breakfast Burrito,food,0,0,1,2,2,too_sweet,fair,at_risk_guest,synthetic
PFD-004017,SVY-006286,GST-006286,BB-039,2024-01-02,Breakfast Burrito,food,0,1,1,4,3,too_sweet,fair,mobile_first_guest,synthetic
PFD-004018,SVY-006289,GST-006289,BB-077,2024-04-09,Chai Tea Latte,tea,0,1,1,4,4,balanced,good_value,price_sensitive_guest,synthetic
PFD-004019,SVY-006293,GST-006293,BB-026,2024-02-09,Cold Brew,cold_brew,0,1,1,3,3,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-004020,SVY-006296,GST-006296,BB-024,2024-01-04,Caramel Macchiato,espresso,0,1,1,4,3,too_sweet,fair,occasional_guest,synthetic
PFD-004021,SVY-006298,GST-006298,BB-069,2024-04-05,Oat Milk Cortado,espresso,0,1,1,5,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-004022,SVY-006299,GST-006299,BB-069,2024-01-24,Chocolate Croissant,bakery,0,1,1,3,3,too_sweet,fair,price_sensitive_guest,synthetic
PFD-004023,SVY-006301,GST-006301,BB-063,2024-04-28,Pumpkin Spice Latte,espresso,1,1,1,4,2,balanced,fair,mobile_first_guest,synthetic
PFD-004024,SVY-006302,GST-006302,BB-040,2024-06-24,Pumpkin Spice Latte,espresso,1,1,1,4,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-004025,SVY-006303,GST-006303,BB-032,2024-03-09,Seasonal Cold Brew,cold_brew,1,0,1,4,4,not_sweet_enough,fair,occasional_guest,synthetic
PFD-004026,SVY-006306,GST-006306,BB-029,2024-04-23,Classic Latte,espresso,0,0,1,3,4,balanced,too_expensive,mobile_first_guest,synthetic
PFD-004027,SVY-006307,GST-006307,BB-082,2024-04-02,Pumpkin Spice Latte,espresso,1,1,1,4,4,balanced,good_value,occasional_guest,synthetic
PFD-004028,SVY-006313,GST-006313,BB-006,2024-04-18,Chai Tea Latte,tea,0,0,1,2,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-004029,SVY-006316,GST-006316,BB-068,2024-01-23,Avocado Toast,food,0,0,1,2,2,balanced,too_expensive,at_risk_guest,synthetic
PFD-004030,SVY-006317,GST-006317,BB-001,2024-06-08,Avocado Toast,food,0,0,1,3,3,balanced,fair,loyalty_regular,synthetic
PFD-004031,SVY-006320,GST-006320,BB-066,2024-03-31,Classic Latte,espresso,0,0,1,5,5,balanced,fair,loyalty_regular,synthetic
