guest_id,loyalty_member_flag,visit_frequency_30d,days_since_last_visit,promo_exposure_flag,promo_redeemed_flag,mobile_order_usage_rate,rewards_redemption_count,churn_risk_proxy,data_source
GST-005459,0,0,37,0,0,0.585,0,0.362,synthetic
GST-005460,1,3,5,1,1,0.273,4,0.419,synthetic
GST-005461,1,6,39,0,0,0.22,2,0.05,synthetic
GST-005462,1,4,10,1,0,0.14,5,0.112,synthetic
GST-005463,1,7,40,0,1,0.328,2,0.068,synthetic
GST-005464,1,4,27,1,0,0.402,3,0.073,synthetic
GST-005465,1,3,34,0,0,0.665,1,0.22,synthetic
GST-005466,1,4,29,0,1,0.276,5,0.171,synthetic
GST-005467,1,3,28,1,1,0.349,1,0.31,synthetic
GST-005468,0,1,23,0,0,0.682,1,0.134,synthetic
GST-005469,0,0,2,0,0,0.717,0,0.182,synthetic
GST-005470,1,2,43,1,1,0.503,1,0.103,synthetic
GST-005471,1,3,29,1,0,0.839,2,0.29,synthetic
GST-005472,0,1,19,0,0,0.569,0,0.62,synthetic
GST-005473,1,6,39,0,0,0.397,4,0.035,synthetic
GST-005474,0,1,26,1,0,0.391,0,0.302,synthetic
GST-005475,1,2,44,1,1,0.441,1,0.143,synthetic
GST-005476,0,0,41,1,0,0.21,0,0.632,synthetic
GST-005477,1,4,44,1,0,0.412,3,0.007,synthetic
GST-005478,1,7,3,1,1,0.715,4,0.034,synthetic
GST-005479,0,2,24,1,1,0.832,0,0.138,synthetic
GST-005480,1,3,40,0,0,0.532,1,0.257,synthetic
GST-005481,1,3,41,1,1,0.589,4,0.275,synthetic
GST-005482,1,5,33,0,1,0.617,3,0.0,synthetic
GST-005483,0,1,43,1,0,0.42,0,0.0,synthetic
GST-005484,1,5,43,0,1,0.552,1,0.078,synthetic
GST-005485,0,1,2,1,0,0.62,0,0.011,synthetic
GST-005486,0,0,43,1,0,0.594,1,0.248,synthetic
GST-005487,1,8,14,0,1,0.922,3,0.207,synthetic
GST-005488,0,0,2,0,0,0.343,0,0.377,synthetic
GST-005489,0,2,40,1,0,0.299,1,0.2,synthetic
GST-005490,1,3,37,0,0,0.636,0,0.138,synthetic
GST-005491,0,2,12,1,0,0.298,0,0.245,synthetic
GST-005492,0,1,39,0,0,0.365,0,0.25,synthetic
GST-005493,1,5,25,0,0,0.461,0,0.594,synthetic
GST-005494,1,2,42,1,0,0.271,3,0.286,synthetic
GST-005495,1,3,4,1,0,0.357,1,0.153,synthetic
GST-005496,1,4,36,1,0,0.658,2,0.533,synthetic
GST-005497,0,1,28,1,1,0.335,0,0.0,synthetic
GST-005498,1,5,10,0,0,0.259,4,0.0,synthetic
GST-005499,1,4,33,0,1,0.158,2,0.184,synthetic
GST-005500,1,4,3,0,1,0.62,3,0.529,synthetic
GST-005501,0,1,9,1,0,0.091,0,0.085,synthetic
GST-005502,1,2,15,0,0,0.969,0,0.216,synthetic
GST-005503,0,3,6,1,0,0.295,0,0.604,synthetic
GST-005504,0,3,33,0,0,0.326,0,0.236,synthetic
GST-005505,1,3,26,0,1,0.528,0,0.281,synthetic
GST-005506,0,0,8,0,0,0.272,0,0.136,synthetic
GST-005507,0,1,30,1,0,0.336,0,0.247,synthetic
GST-005508,1,5,22,1,0,0.185,2,0.162,synthetic
GST-005509,0,0,1,1,0,0.709,0,0.477,synthetic
GST-005510,1,2,41,0,1,1.0,0,0.279,synthetic
GST-005511,1,8,39,1,0,0.315,1,0.342,synthetic
GST-005512,0,1,30,1,0,0.491,0,0.028,synthetic
GST-005513,1,3,37,0,0,0.66,3,0.243,synthetic
GST-005514,1,2,21,1,0,0.405,2,0.007,synthetic
GST-005515,1,3,42,0,1,0.609,2,0.0,synthetic
GST-005516,0,1,25,1,0,0.343,0,0.474,synthetic
GST-005517,1,2,34,0,0,0.274,4,0.453,synthetic
GST-005518,0,1,5,1,0,0.519,0,0.314,synthetic
GST-005519,0,2,30,1,0,0.145,1,0.159,synthetic
GST-005520,0,1,35,1,1,0.116,1,0.397,synthetic
GST-005521,0,2,7,1,0,0.341,1,0.037,synthetic
GST-005522,1,6,40,0,1,0.496,3,0.252,synthetic
GST-005523,0,2,37,1,0,0.199,1,0.005,synthetic
GST-005524,1,2,9,1,0,0.0,4,0.163,synthetic
GST-005525,0,1,39,0,0,0.494,1,0.293,synthetic
GST-005526,0,2,30,1,0,0.434,0,0.086,synthetic
GST-005527,0,1,17,0,0,0.11,0,0.19,synthetic
GST-005528,0,0,14,1,0,0.256,0,0.189,synthetic
GST-005529,1,2,24,1,0,0.083,1,0.289,synthetic
GST-005530,0,2,26,1,0,0.395,0,0.645,synthetic
GST-005531,1,2,29,1,0,0.511,0,0.293,synthetic
GST-005532,0,1,33,0,0,0.316,1,0.618,synthetic
GST-005533,0,2,10,1,0,0.27,0,0.238,synthetic
GST-005534,0,3,15,1,0,0.386,0,0.13,synthetic
GST-005535,0,0,28,1,0,0.447,0,0.453,synthetic
GST-005536,0,4,23,1,0,0.921,0,0.002,synthetic
GST-005537,0,1,20,1,0,1.0,0,0.06,synthetic
GST-005538,1,4,11,1,0,0.509,2,0.0,synthetic
GST-005539,1,4,32,0,0,0.011,0,0.152,synthetic
GST-005540,1,6,8,0,0,0.483,1,0.406,synthetic
GST-005541,0,1,31,0,0,0.472,0,0.146,synthetic
GST-005542,0,6,42,0,0,0.33,0,0.297,synthetic
GST-005543,1,4,13,1,1,0.391,0,0.58,synthetic
GST-005544,1,8,5,1,1,0.433,2,0.228,synthetic
GST-005545,1,4,14,0,1,0.558,2,0.13,synthetic
GST-005546,1,3,12,0,0,0.828,4,0.123,synthetic
GST-005547,0,2,28,0,0,0.241,0,0.299,synthetic
GST-005548,1,1,22,1,0,0.426,0,0.026,synthetic
GST-005549,0,0,19,0,0,0.539,0,0.161,synthetic
GST-005550,1,3,44,1,1,0.596,2,0.169,synthetic
GST-005551,0,0,23,0,0,0.46,0,0.158,synthetic
GST-005552,0,1,43,1,1,0.0,0,0.353,synthetic
GST-005553,1,8,40,0,0,0.315,2,0.364,synthetic
GST-005554,0,1,39,1,0,0.629,0,0.0,synthetic
GST-005555,1,4,13,0,0,0.042,2,0.122,synthetic
GST-005556,0,2,39,1,0,0.333,0,0.185,synthetic
GST-005557,1,3,7,1,0,0.295,1,0.103,synthetic
GST-005558,0,0,31,1,0,0.46,0,0.298,synthetic
GST-005559,1,4,30,0,1,0.634,4,0.0,synthetic
GST-005560,0,1,22,1,0,0.329,0,0.026,synthetic
GST-005561,1,2,20,0,0,0.577,4,0.447,synthetic
GST-005562,0,1,43,1,0,0.503,0,0.076,synthetic
GST-005563,1,4,8,1,0,0.552,0,0.123,synthetic
GST-005564,0,2,26,1,0,0.559,0,0.44,synthetic
GST-005565,0,2,1,0,0,0.265,0,0.146,synthetic
GST-005566,1,11,28,0,1,0.595,2,0.091,synthetic
GST-005567,1,6,30,1,0,0.523,1,0.069,synthetic
GST-005568,0,0,2,0,0,0.296,0,0.137,synthetic
GST-005569,1,5,25,0,1,0.581,0,0.225,synthetic
GST-005570,0,0,16,1,0,0.802,0,0.118,synthetic
GST-005571,0,1,17,1,0,0.227,0,0.64,synthetic
GST-005572,1,8,43,1,0,0.168,2,0.295,synthetic
GST-005573,0,0,31,0,0,0.193,0,0.043,synthetic
GST-005574,0,1,25,1,0,0.826,0,0.027,synthetic
GST-005575,0,1,31,0,0,0.521,0,0.137,synthetic
GST-005576,1,3,3,0,0,0.471,1,0.197,synthetic
GST-005577,0,0,26,0,0,0.504,1,0.77,synthetic
GST-005578,1,5,21,0,1,0.384,0,0.175,synthetic
GST-005579,0,3,13,0,0,0.58,0,0.482,synthetic
GST-005580,1,3,40,1,1,0.482,4,0.0,synthetic
GST-005581,0,0,2,0,0,0.583,0,0.198,synthetic
GST-005582,1,5,37,1,0,0.056,1,0.0,synthetic
GST-005583,1,5,10,0,0,0.226,2,0.526,synthetic
GST-005584,0,0,17,0,0,0.33,1,0.316,synthetic
GST-005585,0,1,43,0,1,0.214,0,0.248,synthetic
GST-005586,1,7,17,0,0,0.517,2,0.113,synthetic
GST-005587,1,4,19,0,1,0.663,1,0.368,synthetic
GST-005588,1,3,6,0,0,0.169,3,0.112,synthetic
GST-005589,0,0,20,0,0,0.385,0,0.189,synthetic
GST-005590,1,6,31,0,0,0.403,2,0.0,synthetic
GST-005591,0,0,26,1,0,0.297,0,0.134,synthetic
GST-005592,1,5,18,0,0,0.531,1,0.461,synthetic
GST-005593,1,7,29,1,0,0.785,1,0.205,synthetic
GST-005594,1,9,25,0,0,0.905,0,0.119,synthetic
GST-005595,0,1,30,1,0,0.165,0,0.268,synthetic
GST-005596,0,0,37,0,0,0.519,0,0.186,synthetic
GST-005597,1,7,31,1,0,0.356,1,0.143,synthetic
GST-005598,1,7,1,1,1,0.272,2,0.0,synthetic
GST-005599,0,2,44,1,0,0.179,0,0.332,synthetic
GST-005600,1,4,12,1,0,0.414,3,0.264,synthetic
GST-005601,1,1,17,1,1,0.476,1,0.008,synthetic
GST-005602,0,1,7,0,0,0.471,0,0.454,synthetic
GST-005603,1,4,23,1,1,0.763,5,0.069,synthetic
GST-005604,0,1,32,1,0,0.239,0,0.102,synthetic
GST-005605,1,6,44,1,0,0.563,2,0.34,synthetic
GST-005606,1,4,36,1,0,1.0,2,0.285,synthetic
GST-005607,0,1,27,1,0,0.697,0,0.272,synthetic
GST-005608,0,4,11,1,0,0.427,0,0.0,synthetic
GST-005609,0,1,27,0,1,0.063,0,0.187,synthetic
GST-005610,0,1,40,0,0,0.412,0,0.553,synthetic
GST-005611,0,1,9,1,0,0.612,0,0.134,synthetic
GST-005612,0,1,38,1,0,0.918,0,0.148,synthetic
GST-005613,0,2,22,0,1,0.47,0,0.137,synthetic
GST-005614,1,3,40,0,1,0.292,2,0.087,synthetic
GST-005615,1,2,29,1,0,0.046,2,0.193,synthetic
GST-005616,0,1,23,0,0,0.391,0,0.32,synthetic
GST-005617,1,6,29,1,0,0.783,4,0.115,synthetic
GST-005618,0,1,19,1,0,0.644,0,0.651,synthetic
GST-005619,1,7,35,1,1,0.634,2,0.049,synthetic
GST-005620,0,2,10,1,0,0.416,1,0.1,synthetic
GST-005621,0,1,13,1,0,0.522,1,0.274,synthetic
GST-005622,1,0,27,0,0,0.22,1,0.524,synthetic
GST-005623,0,1,17,0,0,0.488,0,0.297,synthetic
GST-005624,1,2,9,1,0,0.585,1,0.0,synthetic
GST-005625,1,4,3,1,0,0.793,2,0.318,synthetic
GST-005626,1,5,41,1,1,0.39,4,0.0,synthetic
GST-005627,1,5,21,0,0,0.384,2,0.535,synthetic
GST-005628,1,10,27,1,0,0.405,2,0.373,synthetic
GST-005629,0,2,19,0,0,0.345,0,0.0,synthetic
GST-005630,0,2,9,1,0,0.383,0,0.036,synthetic
GST-005631,0,0,6,0,0,0.366,0,0.454,synthetic
GST-005632,0,2,6,0,0,0.397,0,0.403,synthetic
GST-005633,1,3,29,0,0,0.469,2,0.034,synthetic
GST-005634,1,3,6,1,0,0.528,0,0.074,synthetic
GST-005635,0,2,24,1,0,0.267,0,0.34,synthetic
GST-005636,0,0,5,1,0,0.975,0,0.04,synthetic
GST-005637,0,0,31,1,0,0.298,0,0.071,synthetic
GST-005638,1,3,32,1,0,0.333,3,0.467,synthetic
GST-005639,0,0,39,1,0,0.445,0,0.316,synthetic
GST-005640,1,4,15,0,1,0.239,5,0.0,synthetic
GST-005641,1,7,17,1,0,0.06,2,0.125,synthetic
GST-005642,0,1,17,0,1,0.588,0,0.697,synthetic
GST-005643,1,4,17,0,0,0.384,1,0.321,synthetic
GST-005644,0,1,9,1,0,0.414,0,0.359,synthetic
GST-005645,0,0,14,1,0,1.0,0,0.274,synthetic
GST-005646,0,0,12,1,0,0.137,0,0.718,synthetic
GST-005647,1,1,18,0,1,0.933,2,0.23,synthetic
GST-005648,1,6,21,1,1,0.329,0,0.177,synthetic
GST-005649,1,1,1,0,1,0.961,2,0.098,synthetic
GST-005650,0,1,19,1,0,0.532,1,0.08,synthetic
GST-005651,0,0,21,1,0,0.234,0,0.415,synthetic
GST-005652,1,4,44,1,0,0.607,4,0.221,synthetic
GST-005653,1,6,42,1,0,0.616,1,0.184,synthetic
GST-005654,1,2,3,1,0,0.351,5,0.107,synthetic
GST-005655,1,4,23,0,1,0.396,0,0.174,synthetic
GST-005656,1,5,26,1,1,0.215,3,0.302,synthetic
GST-005657,0,0,1,1,1,0.861,0,0.107,synthetic
GST-005658,1,4,4,1,1,0.863,0,0.0,synthetic
GST-005659,1,3,10,0,0,0.269,4,0.208,synthetic
GST-005660,0,1,35,0,0,0.99,0,0.23,synthetic
GST-005661,1,2,10,0,0,0.376,3,0.159,synthetic
GST-005662,0,1,20,0,1,0.439,0,0.212,synthetic
GST-005663,0,2,30,0,1,0.292,1,0.518,synthetic
GST-005664,0,2,39,0,0,0.431,0,0.0,synthetic
GST-005665,0,2,7,1,0,0.46,0,0.495,synthetic
GST-005666,1,3,39,0,1,0.322,2,0.272,synthetic
GST-005667,1,3,1,0,0,0.266,2,0.063,synthetic
GST-005668,1,6,32,0,1,0.451,1,0.057,synthetic
GST-005669,0,0,29,1,1,0.261,0,0.046,synthetic
GST-005670,0,1,43,0,0,0.683,0,0.2,synthetic
GST-005671,1,6,22,1,1,0.389,3,0.099,synthetic
GST-005672,1,3,40,1,1,0.433,0,0.212,synthetic
GST-005673,1,4,34,0,1,0.275,2,0.362,synthetic
GST-005674,0,2,6,1,0,0.444,0,0.495,synthetic
GST-005675,1,2,23,1,0,0.445,3,0.0,synthetic
GST-005676,1,11,14,0,1,0.695,2,0.107,synthetic
GST-005677,1,5,15,1,0,0.0,5,0.297,synthetic
GST-005678,0,1,5,0,1,0.964,0,0.222,synthetic
GST-005679,0,0,4,1,0,0.901,1,0.29,synthetic
GST-005680,0,1,17,1,0,0.504,0,0.0,synthetic
GST-005681,0,1,36,1,0,0.505,1,0.2,synthetic
GST-005682,0,2,40,0,0,0.746,0,0.181,synthetic
GST-005683,0,0,29,1,0,0.544,0,0.174,synthetic
GST-005684,0,1,23,0,0,0.09,0,0.281,synthetic
GST-005685,1,3,5,1,0,0.337,2,0.13,synthetic
GST-005686,1,2,18,0,0,0.199,1,0.192,synthetic
GST-005687,1,4,17,1,1,0.435,2,0.228,synthetic
GST-005688,1,4,13,1,1,0.717,2,0.039,synthetic
GST-005689,1,3,3,0,1,0.348,0,0.0,synthetic
GST-005690,1,4,2,0,0,0.174,3,0.408,synthetic
GST-005691,1,2,22,1,1,0.74,3,0.256,synthetic
GST-005692,0,3,13,1,1,0.426,0,0.299,synthetic
GST-005693,1,8,32,1,0,0.309,2,0.156,synthetic
GST-005694,0,0,17,1,0,0.643,0,0.236,synthetic
GST-005695,1,3,34,1,0,0.159,4,0.244,synthetic
GST-005696,0,0,34,1,0,0.73,0,0.022,synthetic
GST-005697,0,0,18,1,0,0.456,0,0.296,synthetic
GST-005698,1,1,16,1,0,0.53,1,0.138,synthetic
GST-005699,1,7,35,1,1,0.254,4,0.555,synthetic
GST-005700,0,0,8,1,1,0.376,0,0.052,synthetic
GST-005701,0,1,37,1,0,0.253,0,0.498,synthetic
GST-005702,0,0,6,0,0,0.277,1,0.113,synthetic
GST-005703,1,3,15,1,1,0.368,1,0.085,synthetic
GST-005704,1,5,43,1,0,0.237,4,0.065,synthetic
GST-005705,1,4,28,1,0,0.452,3,0.326,synthetic
GST-005706,1,2,35,1,1,0.531,3,0.0,synthetic
GST-005707,1,7,33,0,0,0.453,4,0.322,synthetic
GST-005708,0,2,7,0,0,0.237,0,0.37,synthetic
GST-005709,1,4,14,0,0,0.406,2,0.295,synthetic
GST-005710,1,5,21,0,1,0.33,2,0.388,synthetic
GST-005711,1,6,14,1,0,0.479,1,0.0,synthetic
GST-005712,1,2,36,0,0,0.54,3,0.403,synthetic
GST-005713,0,1,35,0,1,0.134,0,0.472,synthetic
GST-005714,1,4,8,1,0,0.68,1,0.253,synthetic
GST-005715,0,2,27,1,0,0.761,0,0.068,synthetic
GST-005716,0,0,40,0,0,0.704,0,0.125,synthetic
GST-005717,1,0,21,0,1,0.283,1,0.0,synthetic
GST-005718,1,4,39,0,0,0.477,4,0.0,synthetic
GST-005719,0,2,16,1,0,1.0,0,0.088,synthetic
GST-005720,1,3,11,1,0,0.975,3,0.13,synthetic
GST-005721,1,4,30,1,0,0.799,4,0.271,synthetic
GST-005722,1,1,27,1,1,0.453,1,0.114,synthetic
GST-005723,1,5,41,0,0,0.634,1,0.119,synthetic
GST-005724,0,1,30,1,0,0.594,0,0.092,synthetic
GST-005725,1,2,16,0,0,0.103,1,0.0,synthetic
GST-005726,1,8,1,1,0,0.609,1,0.607,synthetic
GST-005727,0,3,5,1,0,0.98,0,0.12,synthetic
GST-005728,0,1,9,0,0,0.312,0,0.003,synthetic
GST-005729,1,5,19,0,0,0.607,2,0.152,synthetic
GST-005730,0,1,40,0,0,0.196,0,0.141,synthetic
GST-005731,0,4,5,1,0,0.424,0,0.205,synthetic
GST-005732,0,0,5,0,0,0.708,0,0.144,synthetic
GST-005733,1,3,13,1,1,0.44,4,0.147,synthetic
GST-005734,0,1,24,1,1,0.349,0,0.281,synthetic
GST-005735,1,5,37,1,1,0.313,2,0.059,synthetic
GST-005736,0,1,4,1,0,0.271,0,0.333,synthetic
GST-005737,0,1,11,1,0,0.795,0,0.24,synthetic
GST-005738,1,7,9,0,0,0.627,2,0.591,synthetic
GST-005739,1,4,24,0,0,0.457,3,0.025,synthetic
GST-005740,1,1,35,0,0,0.169,3,0.144,synthetic
GST-005741,0,0,4,1,0,0.072,2,0.284,synthetic
GST-005742,1,2,41,0,0,0.202,0,0.136,synthetic
GST-005743,0,1,30,0,0,0.171,0,0.351,synthetic
GST-005744,0,1,7,1,0,0.078,1,0.43,synthetic
GST-005745,0,1,26,1,0,0.71,1,0.179,synthetic
GST-005746,0,2,25,1,1,0.41,0,0.21,synthetic
GST-005747,1,1,33,0,1,0.558,1,0.0,synthetic
GST-005748,0,1,10,1,0,0.2,0,0.165,synthetic
GST-005749,1,3,27,0,0,0.159,0,0.772,synthetic
GST-005750,1,4,35,0,0,0.151,3,0.023,synthetic
GST-005751,1,5,12,0,0,0.582,1,0.262,synthetic
GST-005752,0,2,39,0,0,0.441,0,0.174,synthetic
GST-005753,0,2,20,1,0,0.139,0,0.533,synthetic
GST-005754,1,2,5,0,1,0.279,4,0.03,synthetic
GST-005755,0,1,30,0,0,1.0,0,0.189,synthetic
GST-005756,1,2,24,0,0,0.508,0,0.163,synthetic
GST-005757,1,1,30,1,1,0.573,2,0.009,synthetic
GST-005758,0,1,36,1,1,0.356,0,0.274,synthetic
GST-005759,0,3,6,1,0,0.332,0,0.586,synthetic
GST-005760,1,4,26,0,1,0.308,3,0.625,synthetic
GST-005761,0,3,14,0,1,0.289,0,0.092,synthetic
GST-005762,1,6,32,1,0,0.624,3,0.133,synthetic
GST-005763,0,2,25,0,0,0.356,0,0.759,synthetic
GST-005764,1,0,2,0,0,0.359,4,0.0,synthetic
GST-005765,0,0,38,1,0,1.0,0,0.071,synthetic
GST-005766,1,7,36,0,1,0.66,2,0.0,synthetic
GST-005767,1,4,11,0,0,1.0,0,0.0,synthetic
GST-005768,1,3,6,1,0,0.386,1,0.167,synthetic
GST-005769,0,0,43,1,0,0.114,0,0.275,synthetic
GST-005770,0,1,17,0,0,0.338,0,0.201,synthetic
GST-005771,0,0,19,1,0,0.374,0,0.392,synthetic
GST-005772,0,0,14,0,0,0.379,0,0.036,synthetic
GST-005773,1,1,10,1,1,0.339,4,0.603,synthetic
GST-005774,0,2,10,0,0,0.697,0,0.524,synthetic
GST-005775,0,1,35,1,0,0.0,1,0.333,synthetic
GST-005776,1,3,21,1,1,0.392,2,0.292,synthetic
GST-005777,1,2,31,1,0,0.216,2,0.301,synthetic
GST-005778,0,0,16,1,0,0.205,0,0.489,synthetic
GST-005779,1,3,21,1,1,0.302,1,0.239,synthetic
GST-005780,1,4,26,1,0,0.654,0,0.083,synthetic
GST-005781,0,1,30,0,0,0.446,0,0.197,synthetic
GST-005782,1,4,21,0,0,0.377,2,0.614,synthetic
GST-005783,0,3,35,1,0,1.0,1,0.276,synthetic
GST-005784,1,4,26,0,1,0.071,1,0.177,synthetic
GST-005785,1,1,40,0,0,0.477,1,0.0,synthetic
GST-005786,1,2,25,1,0,0.232,2,0.222,synthetic
GST-005787,0,0,15,0,0,0.667,0,0.185,synthetic
GST-005788,0,2,19,0,0,0.374,0,0.207,synthetic
GST-005789,0,1,44,1,0,0.87,0,0.125,synthetic
GST-005790,1,5,19,1,0,0.378,3,0.567,synthetic
GST-005791,1,1,10,1,0,0.372,3,0.144,synthetic
GST-005792,1,5,37,0,0,0.473,0,0.136,synthetic
GST-005793,1,7,43,1,0,0.34,2,0.402,synthetic
GST-005794,0,1,9,1,0,0.758,0,0.154,synthetic
GST-005795,1,3,39,1,1,0.509,0,0.255,synthetic
GST-005796,0,0,26,1,0,0.446,0,0.154,synthetic
GST-005797,1,4,5,0,1,0.625,1,0.061,synthetic
GST-005798,1,1,1,0,0,0.393,1,0.148,synthetic
GST-005799,0,0,5,1,0,0.442,0,0.259,synthetic
GST-005800,0,3,43,0,0,0.812,0,0.075,synthetic
GST-005801,0,2,14,0,0,0.547,0,0.337,synthetic
GST-005802,0,1,44,0,0,0.252,0,0.178,synthetic
GST-005803,0,1,43,0,0,0.131,0,0.234,synthetic
GST-005804,0,0,2,0,0,0.299,0,0.073,synthetic
GST-005805,1,5,31,0,0,0.392,1,0.362,synthetic
GST-005806,1,0,7,0,0,0.358,3,0.081,synthetic
GST-005807,0,1,7,0,0,0.331,1,0.308,synthetic
GST-005808,1,2,4,0,0,0.582,2,0.47,synthetic
GST-005809,1,4,13,0,1,0.271,0,0.242,synthetic
GST-005810,0,1,2,1,0,0.287,0,0.389,synthetic
GST-005811,1,3,30,1,1,0.283,3,0.469,synthetic
GST-005812,1,3,32,1,0,0.543,5,0.125,synthetic
GST-005813,0,0,20,0,0,0.532,0,0.0,synthetic
GST-005814,0,0,23,1,0,0.348,0,0.285,synthetic
GST-005815,0,0,10,0,0,0.277,0,0.36,synthetic
GST-005816,1,6,35,0,1,0.234,3,0.0,synthetic
GST-005817,1,5,30,0,0,0.302,1,0.057,synthetic
GST-005818,1,2,20,1,0,0.32,1,0.234,synthetic
GST-005819,1,6,26,0,0,0.12,3,0.657,synthetic
GST-005820,0,1,13,1,0,1.0,0,0.177,synthetic
GST-005821,1,1,9,1,0,0.854,0,0.0,synthetic
GST-005822,1,2,11,1,0,0.479,3,0.185,synthetic
GST-005823,1,2,38,1,0,0.497,2,0.279,synthetic
GST-005824,1,6,38,1,0,0.463,2,0.007,synthetic
GST-005825,1,2,30,1,1,0.282,3,0.049,synthetic
GST-005826,1,3,6,0,0,0.517,3,0.0,synthetic
GST-005827,1,9,32,0,1,0.89,2,0.104,synthetic
GST-005828,0,1,40,0,0,0.336,0,0.307,synthetic
GST-005829,0,0,13,1,0,0.496,0,0.194,synthetic
GST-005830,1,4,5,0,0,0.454,3,0.454,synthetic
GST-005831,0,2,41,1,0,0.388,0,0.233,synthetic
GST-005832,0,1,27,1,0,0.405,0,0.115,synthetic
GST-005833,1,2,4,0,1,0.649,3,0.333,synthetic
GST-005834,0,2,40,0,0,0.262,0,0.302,synthetic
GST-005835,0,0,7,1,0,0.243,0,0.236,synthetic
GST-005836,1,6,32,1,0,0.381,3,0.049,synthetic
GST-005837,0,3,34,1,0,0.646,0,0.142,synthetic
GST-005838,0,1,39,0,0,0.333,0,0.128,synthetic
GST-005839,1,5,17,0,0,0.305,1,0.166,synthetic
GST-005840,1,8,12,0,0,0.924,3,0.234,synthetic
GST-005841,0,1,24,1,0,0.408,0,0.311,synthetic
GST-005842,0,1,26,1,0,0.51,0,0.241,synthetic
GST-005843,1,3,10,1,0,0.1,4,0.04,synthetic
GST-005844,1,8,24,1,1,0.398,1,0.286,synthetic
GST-005845,1,9,13,1,0,0.175,1,0.211,synthetic
GST-005846,0,1,7,1,0,0.92,0,0.229,synthetic
GST-005847,1,5,18,1,1,0.167,2,0.0,synthetic
GST-005848,0,0,36,0,0,0.602,0,0.487,synthetic
GST-005849,1,2,23,1,1,0.505,1,0.0,synthetic
GST-005850,1,9,4,1,1,0.534,6,0.113,synthetic
GST-005851,1,5,35,1,0,0.096,3,0.0,synthetic
GST-005852,1,2,30,1,1,0.53,1,0.0,synthetic
GST-005853,1,9,33,0,0,0.311,2,0.022,synthetic
GST-005854,1,2,11,1,0,0.536,5,0.071,synthetic
GST-005855,1,3,1,0,0,0.268,1,0.732,synthetic
GST-005856,0,2,14,1,0,0.349,0,0.155,synthetic
GST-005857,0,1,8,1,0,0.53,0,0.486,synthetic
GST-005858,0,0,44,1,0,0.415,0,0.321,synthetic
GST-005859,1,4,35,1,1,0.521,4,0.38,synthetic
GST-005860,0,0,18,0,0,0.287,0,0.587,synthetic
GST-005861,1,4,12,1,0,0.345,3,0.308,synthetic
GST-005862,1,6,6,0,1,0.76,4,0.517,synthetic
GST-005863,1,2,43,0,0,0.454,2,0.233,synthetic
GST-005864,0,1,17,0,0,0.328,0,0.323,synthetic
GST-005865,1,4,2,0,1,0.321,1,0.181,synthetic
GST-005866,1,2,15,1,0,0.222,5,0.251,synthetic
GST-005867,0,0,11,1,0,0.815,0,0.311,synthetic
GST-005868,1,5,8,1,0,0.434,2,0.016,synthetic
GST-005869,0,2,25,1,0,0.278,0,0.203,synthetic
GST-005870,1,3,37,1,0,0.373,0,0.234,synthetic
GST-005871,1,3,21,1,0,0.577,1,0.338,synthetic
GST-005872,1,3,5,1,0,0.371,1,0.308,synthetic
GST-005873,0,1,23,0,0,0.972,0,0.08,synthetic
GST-005874,0,1,33,0,0,0.298,0,0.273,synthetic
GST-005875,0,2,33,1,0,0.439,2,0.477,synthetic
GST-005876,0,2,10,0,0,0.52,0,0.429,synthetic
GST-005877,1,7,38,1,1,0.16,0,0.309,synthetic
GST-005878,1,3,13,0,1,0.095,3,0.284,synthetic
GST-005879,1,1,10,1,0,0.611,1,0.0,synthetic
GST-005880,1,6,21,0,0,0.562,4,0.022,synthetic
GST-005881,0,2,30,1,0,0.439,0,0.31,synthetic
GST-005882,0,1,19,0,0,0.37,1,0.489,synthetic
GST-005883,1,5,23,1,1,0.642,3,0.161,synthetic
GST-005884,0,1,13,1,0,0.533,0,0.183,synthetic
GST-005885,0,3,36,1,0,0.064,0,0.139,synthetic
GST-005886,1,7,20,1,1,0.427,3,0.533,synthetic
GST-005887,1,4,1,0,1,0.441,4,0.0,synthetic
GST-005888,1,8,24,0,1,0.168,4,0.03,synthetic
GST-005889,1,2,40,1,1,0.748,2,0.173,synthetic
GST-005890,0,2,26,0,0,0.533,0,0.177,synthetic
GST-005891,1,5,3,0,0,0.547,2,0.191,synthetic
GST-005892,0,0,15,0,1,0.388,0,0.124,synthetic
GST-005893,1,2,11,0,0,0.466,3,0.154,synthetic
GST-005894,1,7,33,1,0,0.338,0,0.237,synthetic
GST-005895,1,7,28,0,1,0.378,1,0.0,synthetic
GST-005896,0,0,27,1,0,0.465,0,0.231,synthetic
GST-005897,1,5,26,1,0,0.594,1,0.241,synthetic
GST-005898,0,3,7,0,0,0.334,0,0.193,synthetic
GST-005899,1,2,3,1,0,0.109,3,0.0,synthetic
GST-005900,0,1,26,1,0,0.091,0,0.567,synthetic
GST-005901,0,0,32,1,0,0.053,0,0.0,synthetic
GST-005902,1,3,17,1,1,1.0,2,0.16,synthetic
GST-005903,1,7,9,1,1,0.474,1,0.032,synthetic
GST-005904,1,6,2,1,0,0.401,5,0.073,synthetic
GST-005905,1,1,4,1,0,0.613,2,0.116,synthetic
GST-005906,1,7,14,1,0,0.257,3,0.154,synthetic
